,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,chroma_cqt,chroma_cens,melspectrogram,mfcc,rms,spectral_contrast,poly_features,tonnetz,tempogram,music
106,0.39597115,2653.397098390297,2836.656251290087,5321.084490796729,0.06680162415843531,0.47296816,0.254450980489216,17.003637,7.168063,0.3099336,18.717221735352112,4.613824533987693,0.02472277847650677,0.2877472430287654,333-Running the World.wav
107,0.44663159999999996,2350.326709443085,2792.0055966860223,4864.653917436629,0.053351498494134494,0.55244213,0.26159738047006786,19.698984,2.945822,0.28671223,20.43891524654812,2.779698122822474,-0.01412171250635873,0.16598858650393547,401-Us or Else.wav
108,0.3663157,1693.8879437910944,2518.9306411756234,3327.4965457502904,0.03114282555127315,0.36598137,0.21867957079577272,0.5903411999999999,-14.134713,0.040120978,21.211144826512626,0.23375507973431736,0.0242942946734182,0.2049233155828499,247-Marsz Gwardii Ludowej.wav
109,0.48734742,3872.2879336380843,3629.484192191083,8167.850610124807,0.1049173967832747,0.47874817,0.25923155907611034,6.3478665,4.5789895,0.19365789,20.892823189034342,2.8994713892959587,0.04028185831687107,0.1895014666735516,232-Living for the City.wav
110,0.44063379999999996,2035.947517462677,2390.9527731446165,3948.651123046875,0.05189510014532129,0.6199234,0.2593189754615127,7.146269,3.2888596,0.19013362,19.658141618152577,2.4649293875933376,0.002285684615626273,0.2737292772242747,348-Siyahamba.wav
111,0.27429342,621.2619419963132,583.7125460118821,988.9023535760933,0.02418362081674775,0.25952756,0.16796596887355966,1.4931661,-11.951658,0.07902606,23.363094452359057,0.580602973690447,-0.09327520138605658,0.10854556664311267,206-Is This the World We Created...?.wav
112,0.36704212,2851.140101847138,2855.844133841506,5521.049948299633,0.07843750658158001,0.41234687,0.22798019965424304,6.6867722999999994,-9.511728,0.18959042,24.144687114964317,2.271268904704789,-0.02588828625746728,0.2531608281574356,294-Peat Bog Soldiers.wav
113,0.39316007,2031.645351152885,2312.3089754970624,3999.500815565741,0.04838099274797639,0.44225433,0.24139153054716594,6.896142,-0.6087864000000001,0.18704054,22.143500371177407,2.214002793561753,-0.02825130237206397,0.23112126365605226,"342-Siekiera, motyka.wav"
114,0.556059,2782.9158724018016,3384.5463569636217,6308.028522881192,0.056262364594960784,0.47599658,0.2619219801799261,18.247131,8.040828999999999,0.30620876,19.369257657451183,3.92891750390996,-0.0027943748951625115,0.2921804831217762,56-Bu$hleaguer.wav
115,0.37826055,1473.4665953068375,1768.9518414209576,2658.0089273836593,0.042095408338774114,0.44859079999999996,0.23760175774996595,6.5140996,1.4137336,0.18169637,21.066340079198877,2.147765798443579,0.04696650626129453,0.18170363848152135,205-Is It Any Wonder?.wav
116,0.5145374,3053.8440807557067,2823.0318198199666,5865.864529919699,0.09626958678208124,0.5559834,0.2698660790556973,6.1659894,2.119797,0.19373202,19.933723651167075,3.361679391318896,0.01793261582226668,0.2746489448877373,48-Breaking the Law.wav
117,0.529021,3237.623618276712,3162.1557321608007,6624.418276382305,0.08922060052091013,0.6672143,0.2766460027609249,6.781278599999999,2.588612,0.18227339,19.485074288575426,2.5856099420335235,-0.004454032088367609,0.239869365529567,270-No Shelter.wav
118,0.36035645,2334.308734716289,2372.7677896388573,4386.715140800358,0.0668236505128367,0.41343679999999994,0.23950783946775064,0.14670548,-15.825546,0.022604946,21.198871257029808,0.2606484842291216,0.00100755800740779,0.1937663006279735,299-Pittsburgh Town.wav
119,0.40363368,3029.410202232267,3359.5992480389477,6541.135446648847,0.06892312188033108,0.4365887,0.2498471201133378,8.439035,3.7680807,0.21108234,21.018015888306856,2.681188987991898,0.037354049904472234,0.22052420996480215,241-The Magnificent.wav
120,0.6222199,2903.4717562747383,2641.784672309911,5497.733422624807,0.0893923622080411,0.61434597,0.2728287370029671,6.5020013,4.0609746,0.19561797,19.159557723086323,3.151650745164206,-0.004758970161175634,0.2486335283163933,349-Slave New World.wav
121,0.5445283000000001,1588.1709275770218,1817.3256458800836,3274.3718669879545,0.03821727813932591,0.40257666,0.2332246131969445,2.1311188,0.51190317,0.10151842,20.84946099564463,1.0931722293942188,0.011644214889922623,0.19793091716200487,427-What Is Truth.wav
122,0.43563342,3064.330164661389,3217.7708815071587,6391.669683781202,0.0696421024550171,0.4993755999999999,0.25443630037563936,21.064144,5.544588,0.3266412,21.13919036458837,3.9075179969071816,0.023835432758465343,0.2325280113517829,174-Hurt Me Soul.wav
123,0.57891685,2859.911145570016,3317.0004762807507,6164.021060341282,0.03491897636247482,0.24679074,0.1922699924342529,17.108679000000002,5.9467735,0.2923567,21.580824172542762,2.5045793765064808,0.0461288906650754,0.19095259422021554,39-Bitch Bad.wav
124,0.34361875,1814.4173761308639,1910.0612213303552,3333.1631781516057,0.05286615523402344,0.41809207,0.235388520906742,0.8325077,-7.2434573,0.062003274000000004,21.750624683863634,0.6911409370989171,0.02688687922420696,0.22363656616297944,249-Masters of War.wav
125,0.3959829,2466.208279994154,3011.270141535327,5319.934497750581,0.05390487774056992,0.38691697,0.2403018446630353,4.416111,1.8610240000000002,0.14966397,21.309497517931817,1.7957652620381563,-0.009210843972051448,0.18559068903623474,238-The Luck of the Irish.wav
126,0.4440053,2200.5836139329863,2791.3124965762768,4726.604752201045,0.0360280866732658,0.38725940000000003,0.2319686530595585,23.386314000000002,6.058557,0.34519094,21.017384754307734,3.085519508304692,0.0003338109052311419,0.18121951987341103,6-Afilando los cuchillos.wav
127,0.49771953,2494.343996607885,2595.4412926497234,4889.370434645898,0.06363667396783275,0.44757070000000004,0.2597207479899023,8.441739,5.4030585,0.21675497,19.97350301975086,3.0912862194443065,0.02633053691055741,0.26222787105581713,186-I'm So Bored with the USA.wav
128,0.38806668,2685.6761644343687,3024.0882763830714,5770.073442488631,0.057603918760486664,0.31459478,0.19821769785854412,4.5454717,0.030546924,0.15208152,23.47234899862851,1.7094596495242396,0.08674126796884259,0.24008839161161336,387-The Times They Are a-Changin'.wav
129,0.4708367,3331.8833712730357,3529.2546954131158,6997.457687330689,0.06789865068834551,0.38381067,0.24054852695826298,6.633830000000001,2.9648292,0.18830118,20.491223582748308,2.1998740722153296,-0.010399335326520842,0.1999196020646789,80-Diamonds from Sierra Leone.wav
130,0.44122209999999995,2631.502185524383,2695.80239272626,5035.627883580447,0.0727889401374585,0.5226277,0.2618506686700593,2.1471720000000003,-0.7614658000000001,0.10934469999999999,20.022319467978814,1.6136355702020615,-0.00962006946582388,0.2356162062968939,143-Give Ireland Back to the Irish.wav
131,0.420074,3374.6795527388667,3240.603648589092,7021.2575434162145,0.09430391454827547,0.6180254,0.2722112462450415,11.933102,5.8452597,0.26800844,19.790203341891424,4.246474610905719,0.004872559695508966,0.277062754383445,269-New National Anthem.wav
132,0.49606723,2015.1711104595745,2661.5631950828447,4383.165162266592,0.03795367269714904,0.43742836,0.25184832899462184,2.9497747000000003,1.686598,0.11791917,20.2579883046859,1.1217502438425464,-0.0014525522292809078,0.20648342283621615,303-Power to the People.wav
133,0.39366013,2357.1622259162914,2597.6642535206893,4615.222092383418,0.05431253203035599,0.38215163,0.21850222282073886,2.385669,-3.6954730000000002,0.105351284,22.712129379978823,1.1595781405192718,-0.07745594967191623,0.23805149694976036,162-Here's to the State of Mississippi.wav
134,0.4025194,2689.6505403558413,2882.0685072815277,5434.317139427729,0.06729257492470674,0.44134483,0.23529201085418294,5.9022974999999995,-2.7305522,0.17493325,22.40861706681753,2.1597434031413147,-0.0445337389915301,0.2374005358937634,175-I Ain't Marching Any More.wav
135,0.25767362,1718.5108570073544,2103.919485811682,3202.330635944756,0.039398812156441525,0.36931708,0.2232761904296696,2.6334965,-4.914865,0.10563218,23.52041489657823,0.9292479935761648,-0.0010512378338824273,0.2947028153520914,208-J'attends un navire.wav
136,0.5594963000000001,3053.108390311218,2665.90717010974,5962.905609792231,0.0914516596112129,0.44020918,0.2577916647815816,1.7399521,2.6207392000000005,0.10291464,19.76304409739645,1.5907846968097772,0.01357960991346969,0.2507588207106763,386-Time Has Come Today.wav
137,0.36513892,1781.5062660040646,1899.6277190809085,3261.9386088368324,0.05204437037973084,0.44477093,0.23585239200919186,6.8823504,-2.4744966,0.18713859,20.474149659146136,2.5022126001355307,0.04174518598567338,0.3026989112588297,203-The Internationale.wav
138,0.46652755,1596.6465113254635,2356.546984502307,3280.6384957611745,0.028622940404231863,0.5669390000000001,0.2633965729097034,7.8552527,1.1225731,0.16474788,19.101624328877612,1.2808859245070985,-0.0005170025715458677,0.13006638613549054,46-Both of Us.wav
139,0.48132208,1716.1253083010681,2082.656165490872,3153.2892658245455,0.0461780940446354,0.46634445,0.2506612540042859,4.5841136,2.0941093,0.15189186,20.890532618113266,1.8959015696670944,0.05422233808850855,0.28819068981434576,298-Pigs.wav
140,0.37010859999999995,1515.8556057573487,2083.5003544470765,2854.5994052946007,0.03082482115653279,0.34001127,0.21145231392275352,3.6130805,-4.5122833,0.12734775,23.212745790379486,1.1336697218742586,0.04220972877479783,0.2255331969104938,268-The Needle and the Damage Done.wav
141,0.49302685,2002.156367085565,2520.3969744666088,4113.475126378677,0.04241328110191445,0.5462451,0.26864491719778344,4.144191999999999,1.9662308000000002,0.13823989,20.02914774456422,1.6089117474773484,-0.005292748005655778,0.16796268528445055,243-Man in Black.wav
142,0.4141076,2443.537950557945,2708.052243999879,4851.028999824642,0.06450259050988817,0.57682955,0.2643815144736936,8.382798,3.239484,0.21200731,19.912884045248173,3.0507945460736696,0.005758671501399632,0.28739279378755506,272-Not Now John.wav
143,0.44730464,2870.8195766431545,3100.376496840172,5867.597852771865,0.0669328433127637,0.5354528000000001,0.2698480974175221,19.146496,4.354742,0.31497458,19.077152293468163,4.397245585009658,-0.004967365222878582,0.2311724279498789,339-Sheep.wav
144,0.49583963,2543.3848515549257,2664.7051641584785,4858.512287907556,0.060564471402596125,0.4631705,0.2450637833196053,3.7327239999999997,-0.33511373,0.12837833,20.27881051123365,1.3062649991937814,0.016648971619291058,0.15194202400265294,450-You Need to Calm Down.wav
145,0.5845838000000001,2485.8203935780616,2722.756445974664,5338.992715841477,0.05741053438919427,0.41609743,0.24501104015443856,1.0652035,-0.7873992,0.06975208,20.064647656830747,0.7529253979004181,0.02484434188798653,0.1651448275342048,19-Another Brick in the Wall.wav
146,0.46446934,2646.186777129502,3025.3914407043108,5612.566061580883,0.06220650540918121,0.45636523,0.2485409901694427,10.775367999999999,3.9565553999999996,0.23958543,20.250905435736772,3.3990969617524227,0.014491242727925374,0.2621699501612064,106-Everything Will Flow.wav
147,0.59593594,3118.795087651782,2917.4080859269566,5949.064026823723,0.0839172774372907,0.57365984,0.2713622494594861,14.360047,7.419401,0.28904343,18.65850763594997,4.397260977191016,-0.006209410838223875,0.2780645535447679,223-Land of Confusion.wav
148,0.41375238,2622.4297574510747,2960.696275234301,5343.867686363195,0.06774177214745546,0.42456022,0.25279563220202145,13.129626000000002,5.1112720000000005,0.27477646,21.68271655715273,3.56932189473483,0.032137332163838885,0.2311922514598433,445-Would Jesus Wear a Rolex.wav
149,0.5551496,3184.8680349481056,3198.50582989945,6711.892747436145,0.0831906710052442,0.56291056,0.2725524142574966,2.7794659999999998,2.6114912,0.123249725,19.896654723165284,1.7422590148753334,0.006538413741209745,0.2547173506812809,337-Scam.wav
150,0.36644122,622.0302606406527,940.3319672635963,1082.5767871396092,0.014921187773354955,0.1665801,0.14395831456583566,2.9756894,-9.004342,0.10879839999999999,23.91654538944931,0.5834362477867968,0.08521515799453146,0.08489618935589323,327-Rock the Casbah.wav
151,0.38240325,1719.969184890504,2062.197555202587,3447.145822247485,0.041227052224398535,0.51688194,0.259166322379933,0.283525,-9.748384,0.03360628,19.380344935616964,0.4003005704221025,-0.002310320925546388,0.2434250632730501,128-Freiheit.wav
152,0.56271404,3325.850369753746,3268.1515812562047,6932.491413506192,0.08797136398419017,0.55821604,0.2664722536836024,14.113629999999999,7.761310000000001,0.27500364,18.897545923181795,3.773498671263511,0.002531592199573708,0.26368180485590714,79-Devil in a Midnight Mass.wav
153,0.4226771,1666.2821882849566,2095.4590744992597,3263.1719347124126,0.03713816228245684,0.39712970000000003,0.2270871946924683,1.3867935,-5.3940005,0.07949822,21.478335220517955,0.7909781265288821,0.01839235818661593,0.1806140782129668,285-Oxford Town.wav
154,0.48376426,2712.533657918989,3350.245977926317,6518.693915683049,0.05154281888193875,0.48608670000000004,0.26142427373485805,2.6331563,3.096366,0.11431025,20.489627418297086,1.3228957960174332,0.01690288799642745,0.21707735423992147,246-Mandela Day.wav
155,0.47977190000000003,2823.5613519439894,3048.54065653568,5895.389351387143,0.07027115232057735,0.6847545,0.27990552620328923,9.947319,3.5043300000000004,0.21829765,19.461451083357503,3.076603258199918,0.002403609982820572,0.23089022083673125,161-Hell You Talmbout.wav
156,0.34934938,3309.876150508317,3401.3553055934235,7190.906517572078,0.0788468808576062,0.5201136,0.2635825311392468,11.852487,3.4892123,0.25687462,20.465253847494225,3.7445224120488185,-0.02873076029532125,0.2972908664254459,414-We Are the Pigs.wav
157,0.4458714,3044.029572085187,3325.627983536593,6612.3183495489075,0.06589035614245699,0.52158123,0.26924215260665696,12.923159,5.4962645,0.25156987,20.50646064115049,2.8855051930120457,-0.007770231309433189,0.2103259990408109,166-HiiiPoWeR.wav
158,0.49262807,2493.367761444851,2428.3574127442084,4333.015465514948,0.07788574201610468,0.5580644,0.2740883069201219,15.496870999999999,5.124823999999999,0.31922966,19.202970177208954,5.246342545671456,-0.011609827540047702,0.29910251954259554,116-Fascist Cops.wav
159,0.52582175,2603.0503285033706,2987.086503903271,5702.307185595249,0.057147788940137466,0.4733777,0.2523066685832603,11.001816999999999,5.410663,0.23847304,21.447325709115148,3.021616395041878,0.01578394697852114,0.265129403940362,150-Going Down to Mississippi.wav
160,0.6187897,3173.5691883417217,3335.004087377837,6680.117939574063,0.0707562586438084,0.54623884,0.26872290659997805,14.448769,8.284556,0.28284287,18.334472547729934,3.9624581382532873,0.004845591889176437,0.28021006341599264,412-War Song.wav
161,0.5895894,3485.952537765065,3321.060679926577,7192.081510467056,0.09933662938859757,0.60608876,0.2720679725195385,10.420423,5.674311599999999,0.23577432,19.23101500049554,3.567018513180201,-0.008103394064288684,0.2709320096989431,154-Guerrilla Radio.wav
162,0.62851244,3275.4485755764103,3337.5250400554028,7128.2318965569375,0.05065040928652162,0.47598973,0.2331333724735928,18.380817,8.054957,0.29967237,19.75574162601521,2.9963278784721017,0.011925506976929349,0.19468580202355007,27-Avanti ragazzi di Buda.wav
163,0.37092286,745.0248662911072,1062.1010866174752,1358.4001192736553,0.022975874560350454,0.16199803,0.140030762956267,1.6658298999999999,-7.12995,0.08488141,23.84847681691515,0.4405236024563917,0.10283881453603412,0.11214886543378977,332-Run to the Hills.wav
164,0.38497509999999996,1262.371540959231,1426.2588377071918,2382.8272580362327,0.033827574889604965,0.42066878,0.2441954414626965,2.4282331000000004,-6.469652,0.09734019,20.22607376788724,1.0099375407523772,0.020716385895464432,0.22443245698672126,369-Talking Union.wav
165,0.5094278,2661.173648965968,2924.2481138820754,5409.258957617793,0.062069942011892476,0.5869658,0.26840318626182197,10.832569,4.4081187,0.23262642,20.10788163456017,2.6697425078302834,-0.01286752502648338,0.19534013735295452,138-George Bush Doesn't Care About Black People.wav
166,0.5331536,3173.5858231884313,3248.609197283027,6796.250570669263,0.07713789024381683,0.5855934,0.2708358809282727,8.07832,5.7713904000000005,0.20571309999999998,19.3679237564525,2.8350800112946786,-0.002885956633814292,0.2549480682394653,213-Killing in the Name.wav
167,0.44983616,2334.331137739448,2533.906452598861,4577.088989635739,0.061865228547559374,0.37487584,0.2292146232258473,0.61524457,-1.3644546,0.058459245,21.193614680920568,0.7752091796909044,0.020351445435687517,0.2453596865439194,135-Games People Play.wav
168,0.51324445,3444.353868035124,3085.856714316405,6625.551602862568,0.09999852572607992,0.49346957,0.26637953970899697,16.680670000000003,7.0988636,0.31753227,18.270082319999702,4.860500798246767,0.020431862485256292,0.2648658828171148,171-Holy Wars... The Punishment Due.wav
169,0.44738635,3324.0775447103724,3288.097896641721,6844.566945173423,0.08709463610005408,0.494381,0.2604549521481168,6.3831677,2.6733818,0.19008902,21.37136133645355,2.6573743550723887,-0.003631490958423545,0.21147322360521406,3-99 Luftballons.wav
170,0.6754756,2506.405501971833,2567.0327763196938,5257.318209716042,0.05227151386870537,0.39046368,0.2210119283932392,12.980397,7.075431299999999,0.26184395,19.723950748222368,2.8927998633895218,-0.04050452948985545,0.1926901166996985,432-When You Gonna Learn.wav
171,0.4021323,2075.803954223691,2620.6128108976927,4578.497314453125,0.044881382377512415,0.42038116,0.23544748296961546,1.5206897,-0.012844386000000001,0.08682116,21.447415805457247,0.9636128165745168,0.049328213889448816,0.2660361348066025,217-Kosovo.wav
172,0.35955906,1874.3674174570885,2526.097854753832,3615.0531402682373,0.04199339384876758,0.3136265,0.1967198834184592,5.0389669999999995,-6.008296,0.13811256,22.513362653195014,1.2613082642386488,0.07967683677204074,0.2342144621152024,304-Prayer in C.wav
173,0.43113577,340.1967431722322,581.8123155877353,483.9054072235391,0.011541300730818644,0.21033369,0.15375245507089108,4.209772599999999,-1.4357151000000001,0.13264948,20.702421852075066,0.7957031984968441,0.1527556650269295,0.12131617220547848,384-This Land Is Your Land.wav
174,0.39861763,3232.1587811608,3801.0163773079735,7632.7955121964505,0.05744497799119647,0.3154268,0.21124773604992653,7.181739,-2.167159,0.16746359,23.1300561871418,1.4488508058894318,0.034211955358490684,0.1313258215231417,385-Tiburón.wav
175,0.49909204,3993.359031199597,3844.1395928718593,8733.663855396188,0.11334513630013412,0.45709938,0.24873470054693275,11.617988,7.4867786999999995,0.26260644,19.580406281588854,4.140070391124491,0.036893877353271966,0.2486928946802712,255-Money Made.wav
176,0.38210607,2258.4472143239964,2882.8654682085466,4983.486532205398,0.04578655146269034,0.4354687,0.2343862942374942,7.525015,-1.651166,0.18259275,21.88050728098629,2.143518506235913,0.02059122585096661,0.2558677457094552,218-L'Estaca.wav
177,0.43062958,2015.3016817416187,2437.072680468165,3993.3675193196113,0.04615643625871401,0.36891034,0.2292826510657973,3.4508646,1.0838172,0.13179824,21.897969333264424,1.4988553944362568,0.04254727164920063,0.2797144046205778,78-Dersim'de Doğan Güneş.wav
178,0.36069470000000003,1198.9982531414994,1518.6084161654016,2252.161381488245,0.031148406731113493,0.34095308,0.21492432919480448,2.1817159999999998,-5.938422,0.09903368,22.84006460182145,0.9505436559837004,0.07109689138155725,0.12400103296300158,9-Alice's Restaurant.wav
179,0.64216715,3397.8246956473395,2922.2311087199128,6309.270182039716,0.10500186039328012,0.7001477,0.2737722929983414,14.421531,-1.6114732,0.21212111,18.15899458141916,1.7597761541509065,5.539477359448285e-05,0.08520937505598734,372-Territory.wav
180,0.39894834,1734.6795834363934,1903.7387841896414,3421.812642100426,0.04564301159060116,0.4183705,0.2322043928586673,4.820849,-1.0594528,0.15505438,20.084022401843274,2.016729016475657,-0.02591687110644058,0.2610649741603583,45-Born Free.wav
181,0.48288235,2410.957084736051,2456.441704296829,4777.229446080447,0.06516435521577052,0.5810420999999999,0.27586039629653997,15.140943,6.8458567,0.29074648,19.277001097687922,4.179355274294794,-0.00038802326462465117,0.2649201013883149,444-World Wide Suicide.wav
182,0.43298888,1918.9470151620053,2649.682178913958,4026.750650789716,0.038907720983130084,0.33752516,0.22293030818292936,9.147974000000001,5.37761,0.21253277,20.46872194152241,2.4913164303241535,0.06465541240210691,0.27795882846153314,271-Not for You.wav
183,0.35853946,2178.646236737964,3099.5913761057573,4832.179113807324,0.03808399675659737,0.3326595,0.2078574967925907,4.6493363,-1.6173966999999998,0.14743544,22.026852381759486,1.48854021407208,0.041471864709259086,0.2315711294501444,165-Highwire.wav
184,0.5420116999999999,2380.195357770436,2820.6088469465844,5052.486114974361,0.04460038401325442,0.52126724,0.2631070653703668,19.255948999999998,8.317903,0.30984974,18.887944262946977,3.392758378590118,-0.0021551141918282114,0.27258243143435945,60-Can't Wait to Be Dead.wav
185,0.51435983,3049.5794181905803,2851.0422846516008,5813.331514246323,0.09035420308474268,0.56709105,0.27112172770407106,18.629123999999997,8.524919,0.33429109999999995,17.642003063130765,5.406649829946934,0.00471449413787449,0.2901589350583628,17-And Sadness Will Sear.wav
186,0.49589079999999996,3023.772123441084,3187.774966549948,6327.545071533958,0.07691958362292285,0.54039824,0.26949960106762444,10.471149,5.185025,0.24674657,20.496806911604832,3.6521957076078637,0.016390714562898583,0.2817230893241216,168-Holiday in Cambodia.wav
187,0.51183957,2967.266993903385,3020.4770708668348,5942.697398655186,0.07854717325526701,0.6391772,0.2776531383209172,21.499056,7.7543745,0.35502568,16.93906413495104,5.6196983432911445,0.002440533004189527,0.2697489109589707,137-Genocidal Humanoidz.wav
188,0.36018464,1789.9969088414068,2070.599759603479,3382.8462110584364,0.04786595339890341,0.35918322,0.21362495863133624,2.2399805,-7.264606,0.1025738,23.04867484547045,1.1020995675291487,-0.03474732000143542,0.24247763429905075,351-Sólo le pido a Dios.wav
189,0.34417787,967.5409339283448,1318.6264877924004,1764.7726619944854,0.022902239843305743,0.37647673,0.21652128135989376,4.601354,-3.6208398,0.14792243,21.16385802352932,1.280473074853934,0.04471898090919866,0.16456468543265354,406-Viva la Quinta Brigada.wav
190,0.2672333,1540.8518466707926,1720.9999905514544,2797.074753138303,0.04647425636921435,0.30731434,0.20419498155928065,0.07281309,-13.000955000000001,0.01660622,21.182106847406946,0.18309274148686144,-0.018925457060164998,0.2478172183021188,355-The Standard of Revolt.wav
191,0.6193649999999999,1629.415382419463,2504.277619040515,3248.1053591512677,0.02226509902206496,0.65968674,0.2762895578108455,13.327164000000002,4.3689394,0.24639937,18.198179202367857,2.1141731232717,-0.0007705959358032813,0.07976216139549,262-Mury.wav
192,0.49258779999999996,2876.616118008853,3121.7591386665467,6099.404784400395,0.073859473614007,0.4971295,0.2632230012920198,7.991862299999999,4.8455639999999995,0.20812677,19.222781998690483,3.2069294289891515,0.01746629103184734,0.277228048137497,21-Anthem for the Year 2000.wav
193,0.43731892,1230.7980076622114,1958.0229081961027,2446.518539570433,0.019407824533322102,0.32383686,0.2183929222239971,3.4282839999999997,2.2613575,0.13063401,20.27096481319087,1.076248311537872,0.014851237326610943,0.23209943539282255,259-Mothers of the Disappeared.wav
194,0.5138734,2065.9421543805497,2511.0079108878617,4373.615220013788,0.04652362699465752,0.51965886,0.2620895766578298,3.145465,2.4082953999999996,0.12523107,18.90506371124408,1.5393053697143002,0.011959714715225837,0.2783809264421159,413-We Are All Prostitutes.wav
195,0.26237506,2337.7434714356878,2772.275248865297,4479.881244104344,0.052606770778486835,0.28975059999999997,0.19393859618188364,6.1822658,-5.0380673,0.16835783,23.262290546228638,1.6363319549825923,0.001414563319879512,0.2931958483439889,253-The Miracle.wav
196,0.39777529999999994,1636.8778240538784,2010.579368558324,3319.088263260691,0.039402208251721735,0.37862003,0.2408134619259204,11.177586999999999,5.666283999999999,0.24257752,21.23377419748959,2.6573293009356536,0.03053484307234372,0.21633389363887875,14-American Woman.wav
197,0.38145116,1950.7262277785355,2025.982225875152,3573.303392723249,0.05736066356367109,0.4632807,0.2480760202154197,7.9729633,-0.52382207,0.20425391,20.49656955657198,2.8829535847496954,0.04431097481268072,0.2911139777741353,86-Do You Hear the People Sing?.wav
198,0.44267523,654.9813898965443,964.9312985271837,1013.7022036147929,0.01648312833905492,0.28567362,0.19039803924098406,8.446555,-3.191733,0.20163177,22.460061321680094,1.658606557873156,0.005747613467086996,0.22368499194460612,400-Uprising.wav
199,0.4474165,1914.944017656402,2762.46920297632,4103.75851846701,0.03968710291133997,0.37570193,0.22430898327693607,0.75480443,-1.8591863000000002,0.059365187,19.77099814852752,0.6779725647433504,0.10076329151641948,0.23679455801165605,77-Deportee.wav
200,0.49707597,2807.9276349260426,3139.582071311958,6127.337948825706,0.06787747555162416,0.6122621,0.2735229776689682,2.78198,2.3834677,0.11569004,20.07258581562746,1.5412562007486192,-0.014139094139353978,0.2445016688791881,"90-(Don't Worry) If There's a Hell Below, We're All Going to Go.wav"
201,0.44207567,1987.020587444552,2632.3510746475154,3937.834521786716,0.04066926770708284,0.32499313,0.20889804715669244,13.624625,1.6394374,0.24712734,21.416870387009357,2.2957984593844043,0.07917714297709066,0.22459937300788765,442-Workin' Together.wav
202,0.5265133000000001,3183.289883409577,3112.6270267943023,6326.820075917908,0.08925991449211264,0.5212576,0.26922365089229555,18.40651,6.268755400000001,0.33816093,18.14575663614051,5.893469267730306,0.012759886463920437,0.2681899655384401,242-The Man Don't Give a Fuck.wav
203,0.31758416,2659.4199397704024,2862.6943007800323,5582.241244950899,0.06370095406583688,0.36929187,0.2297491743359442,6.2765830000000005,-4.2017446,0.1796919,23.64487297222695,2.014664845697085,0.0278778567942873,0.2406191134050066,64-The Chariot.wav
204,0.29981345,733.6569824059056,856.660755397779,1222.5009410373934,0.030249143517055942,0.18055075,0.14974419297304645,1.3998072,-9.013278999999999,0.07925954,24.293703365036894,0.4272450489562027,0.07331254458786422,0.09290487516530628,0-2 Minutes to Midnight.wav
205,0.51433057,3031.93235393765,3024.3260256998897,6072.538280191806,0.07814339770996118,0.47900600000000004,0.2633119342292376,18.763338,7.8491154000000005,0.32534602,18.374032632411733,4.851381480051753,0.022097652019201046,0.2553497398183218,28-Ball of Confusion.wav
206,0.45302102,2370.255870653937,2577.718928755808,4829.83746130031,0.055453058416349,0.51612586,0.26256219045641216,9.103578,3.2908440000000003,0.21677524,20.69578102877696,2.908647819712603,-0.007318184945643339,0.19551429389550476,70-Cop Killer.wav
207,0.368091,1785.775291534138,2114.45623462327,3433.0209076589113,0.04548242981403088,0.4097403,0.2341914676160295,3.1692746,-2.6342573,0.12578526,21.865410239403676,1.4654193098851767,0.009385901114209044,0.2385820515626787,291-Pat of Mullingar.wav
208,0.507361,2300.4449577383552,2720.348155493851,4666.463449200611,0.047686688710571946,0.46303540000000004,0.2501801317584039,9.629892,2.2224636,0.20279174,21.855625531718825,2.1350383200254868,0.017569745393007766,0.18029203334891486,183-I Was Only 19.wav
209,0.6597989000000001,3267.675938977381,3502.9097839153196,7473.6048081341905,0.05613569111855268,0.5086994,0.2652193866525689,15.984125,8.238715,0.28749302,20.855742739230386,2.821110576173904,0.021429431584115036,0.2652077444235983,87-Dogs.wav
210,0.43144524,2660.527399672876,2717.717776546965,5579.599594257935,0.0751638199139305,0.5414521,0.26434105367365657,5.504898000000001,2.2175567000000003,0.17547423,20.659041306409925,2.5000479672220077,0.0052741897319916655,0.2531718634751152,197-Immigration Man.wav
211,0.5513562,2545.2040399916878,2814.0336627283077,5264.051502334075,0.06129650105656297,0.49498913,0.2617742991254547,6.9097314,4.660811,0.19372182,19.458666549981142,2.675851550037895,-0.01141955748262604,0.23483037713927135,453-Yours Is No Disgrace.wav
212,0.20533416,2478.8568100410157,2783.832446767976,4693.5132856339505,0.04974910139494393,0.23206984,0.18359706049948304,1.6430296000000002,-15.546022,0.08629695,25.43903368243741,0.6861048860211952,0.008319757941871227,0.27624516117869097,30-Banglar Mati Banglar Jol.wav
213,0.34537226,1479.2699487781422,1935.1107530602012,2886.290880327255,0.029694588361660456,0.3202764,0.20927371968505268,3.2703083,-7.193146700000001,0.11270422,21.736531264661647,1.012616250093254,0.048720382807725185,0.20321979578038876,409-Waist Deep in the Big Muddy.wav
214,0.40259212,2382.349539758171,2317.257704845076,4490.756178345105,0.06900873507297656,0.5307283,0.2613304514324884,1.1196892,-4.426746,0.074684426,19.286150258876244,1.067969059950297,0.01690360691374016,0.2559340160977824,307-El pueblo unido jamás será vencido.wav
